OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Profit
47295,2024-05-24,4559,East,Grocery,Beverages,1,4252.21,0.15,3614.3785,218.17
47296,2023-09-02,1338,South,Electronics,Mobile,3,4513.48,0.15,11509.373999999998,1247.05
47297,2023-06-20,2580,Central,Grocery,Beverages,7,839.04,0.15,4992.288,821.63
47298,2023-02-01,3982,West,Electronics,Laptop,4,3253.08,0.15,11060.472,2540.58
47299,2024-09-17,2628,West,Furniture,Chair,3,2818.72,0.1,7610.544,1534.95
47300,2024-12-21,2462,Central,Clothing,Kids,9,790.72,0.05,6760.656,1076.75
47301,2024-03-04,1478,Central,Grocery,Beverages,4,4295.92,0.05,16324.496,1642.25
47302,2023-02-04,2647,West,Clothing,Men,1,4051.81,0.0,4051.81,743.7
47303,2023-07-24,4650,Central,Furniture,Table,9,450.93,0.2,3246.696,310.73
47304,2024-01-19,3317,South,Furniture,Chair,9,2774.92,0.05,23725.566,4338.77
47305,2023-09-23,1808,East,Electronics,Accessories,6,1961.04,0.15,10001.304,2365.35
47306,2024-07-30,4264,Central,Clothing,Men,2,4037.26,0.1,7267.068,1685.46
47307,2024-03-18,3567,North,Clothing,Kids,8,3141.34,0.2,20104.576,3895.27
47308,2024-09-01,2877,East,Furniture,Table,2,1108.58,0.0,2217.16,493.8
47309,2024-11-27,1812,North,Clothing,Women,9,3526.57,0.1,28565.217,2267.97
47310,2024-04-29,3725,East,Grocery,Food,3,3561.87,0.1,9617.049,2259.44
47311,2024-04-14,2985,Central,Furniture,Table,9,3481.45,0.1,28199.745,4641.09
47312,2023-09-23,1285,Central,Clothing,Men,4,1799.48,0.1,6478.128000000001,660.05
47313,2023-04-19,1557,Central,Grocery,Beverages,6,4479.77,0.0,26878.620000000003,6688.2
47314,2024-05-03,4833,West,Clothing,Men,1,2149.91,0.1,1934.9189999999999,267.26
47315,2023-06-27,4254,East,Furniture,Sofa,5,368.97,0.05,1752.6075,128.71
47316,2023-09-06,3977,North,Electronics,Mobile,2,3888.29,0.05,7387.750999999999,1293.68
47317,2023-01-05,4901,Central,Electronics,Mobile,1,4772.32,0.2,3817.8559999999998,253.03
47318,2023-06-06,2872,South,Grocery,Household,2,4119.87,0.0,8239.74,737.85
47319,2023-08-18,2795,North,Grocery,Food,2,4061.04,0.1,7309.872,1056.7
47320,2024-09-19,4207,West,Clothing,Kids,1,934.18,0.0,934.18,75.62
47321,2023-09-18,2552,Central,Electronics,Mobile,7,101.8,0.05,676.97,71.76
47322,2023-11-17,3458,Central,Clothing,Men,6,3584.07,0.0,21504.420000000002,4040.36
47323,2023-05-07,3137,East,Electronics,Mobile,7,1294.49,0.1,8155.287,677.0
47324,2023-01-28,2135,South,Electronics,Mobile,5,591.11,0.15,2512.2175,277.71
47325,2024-05-24,2359,North,Clothing,Women,7,887.7,0.2,4971.120000000001,426.81
47326,2023-08-16,3009,West,Grocery,Food,4,1776.41,0.1,6395.076,1137.69
47327,2024-10-02,1111,East,Electronics,Mobile,3,2400.57,0.0,7201.710000000001,530.53
47328,2024-06-24,1737,North,Grocery,Household,1,2436.64,0.0,2436.64,293.87
47329,2023-06-28,2573,West,Grocery,Beverages,9,2474.42,0.1,20042.802,1072.23
47330,2024-11-06,3419,South,Furniture,Table,3,673.94,0.2,1617.4560000000001,88.49
47331,2024-11-02,1343,West,Grocery,Food,4,4743.64,0.15,16128.376,3519.61
47332,2023-10-15,4884,West,Electronics,Accessories,3,2774.93,0.1,7492.311,858.1
47333,2024-05-08,4415,South,Clothing,Women,7,4162.38,0.0,29136.66,4294.13
47334,2023-09-22,4148,Central,Electronics,Accessories,9,1536.74,0.2,11064.528,1692.04
47335,2024-04-11,1424,South,Furniture,Sofa,3,527.26,0.05,1502.6909999999998,195.66
47336,2024-01-30,1156,East,Furniture,Chair,4,1288.92,0.05,4897.896,273.14
47337,2024-03-07,3570,Central,Grocery,Household,6,3300.05,0.05,18810.285000000003,3392.41
47338,2024-03-10,2283,Central,Electronics,Mobile,9,4611.38,0.2,33201.936,1755.59
47339,2024-01-23,3707,Central,Grocery,Household,6,1070.87,0.0,6425.219999999999,1050.77
47340,2024-06-20,2713,North,Clothing,Women,3,1279.04,0.05,3645.2639999999997,227.12
47341,2023-05-25,2739,West,Grocery,Food,2,4341.05,0.15,7379.785,1400.44
47342,2023-06-24,3042,West,Furniture,Sofa,5,4145.77,0.05,19692.4075,1042.57
47343,2024-06-03,3578,West,Furniture,Sofa,2,714.17,0.15,1214.089,224.13
47344,2023-11-10,1641,West,Grocery,Beverages,9,4372.0,0.2,31478.4,4288.69
47345,2024-09-12,1781,West,Grocery,Household,6,1070.23,0.15,5458.173,939.37
47346,2023-05-09,1644,Central,Grocery,Food,4,2840.2,0.2,9088.64,1370.41
47347,2024-05-28,2889,West,Clothing,Women,8,2122.87,0.0,16982.96,3802.38
47348,2023-01-10,1963,North,Furniture,Table,5,4677.22,0.0,23386.100000000002,5631.58
47349,2023-12-13,4368,South,Furniture,Sofa,8,2634.86,0.0,21078.88,4565.31
47350,2023-04-27,1990,East,Furniture,Sofa,5,4433.51,0.0,22167.550000000003,4134.08
47351,2024-02-15,1829,South,Clothing,Men,7,1108.57,0.1,6983.991,1219.99
47352,2024-02-01,2565,North,Grocery,Food,3,2257.22,0.1,6094.494,1337.09
47353,2023-01-11,1464,West,Grocery,Household,8,584.02,0.15,3971.336,884.44
47354,2024-02-02,4465,East,Furniture,Sofa,2,2046.04,0.0,4092.08,755.4
47355,2024-08-30,3948,East,Grocery,Food,1,415.3,0.0,415.3,57.01
47356,2023-04-03,3500,South,Clothing,Women,7,1446.94,0.0,10128.58,1091.94
47357,2023-04-12,1620,West,Furniture,Chair,9,4217.41,0.2,30365.352000000003,4783.9
47358,2023-04-08,1283,East,Furniture,Table,7,680.82,0.15,4050.8790000000004,503.86
47359,2023-10-09,3651,South,Furniture,Sofa,3,2370.3,0.15,6044.265,329.16
47360,2024-10-29,3427,Central,Clothing,Women,3,3346.12,0.2,8030.688000000001,717.22
47361,2024-10-18,4593,West,Furniture,Table,5,3219.48,0.05,15292.529999999999,2761.82
47362,2024-02-25,3551,North,Electronics,Laptop,4,1363.27,0.1,4907.772,400.3
47363,2023-12-30,1332,West,Clothing,Women,8,169.92,0.15,1155.456,109.62
47364,2023-07-30,3623,West,Clothing,Women,2,3777.57,0.1,6799.626,903.66
47365,2024-10-28,2209,East,Electronics,Accessories,3,3028.13,0.2,7267.512,1493.64
47366,2024-05-22,2472,North,Electronics,Accessories,9,3060.68,0.05,26168.814,4579.29
47367,2023-03-17,3182,South,Furniture,Chair,1,3861.46,0.15,3282.241,354.97
47368,2023-11-19,3887,East,Clothing,Women,7,1611.78,0.2,9025.967999999999,511.72
47369,2024-03-27,2397,Central,Clothing,Men,5,4325.31,0.2,17301.24,3367.0
47370,2024-11-17,2221,South,Electronics,Accessories,5,3994.97,0.2,15979.88,3109.74
47371,2024-09-14,1956,North,Electronics,Mobile,2,2437.46,0.2,3899.936,748.98
47372,2023-01-18,2812,East,Grocery,Food,2,1211.21,0.2,1937.9360000000001,368.09
47373,2023-10-18,3159,West,Electronics,Accessories,9,4731.77,0.05,40456.6335,8339.47
47374,2023-07-17,1138,Central,Electronics,Mobile,9,1490.74,0.1,12074.994,2641.36
47375,2023-06-11,4205,North,Furniture,Sofa,3,1849.97,0.0,5549.91,1142.47
47376,2024-02-21,4229,North,Grocery,Beverages,4,1201.56,0.0,4806.24,772.29
47377,2024-01-19,1130,East,Grocery,Beverages,4,2041.86,0.2,6533.952,540.25
47378,2023-07-19,1976,West,Electronics,Laptop,1,3632.03,0.0,3632.03,554.16
47379,2024-05-12,1751,East,Clothing,Women,2,224.1,0.15,380.96999999999997,42.33
47380,2023-02-12,2101,East,Electronics,Accessories,9,1210.15,0.05,10346.7825,1497.87
47381,2023-03-23,2702,South,Grocery,Beverages,8,1145.41,0.05,8705.116,1106.62
47382,2024-06-22,2275,South,Furniture,Sofa,3,2811.54,0.05,8012.888999999998,1204.92
47383,2023-10-31,4081,South,Clothing,Kids,7,568.72,0.15,3383.884,452.86
47384,2024-08-03,3824,North,Electronics,Laptop,6,4667.82,0.2,22405.536,1457.86
47385,2023-07-18,1960,East,Grocery,Food,7,4293.39,0.2,24042.984000000004,5073.55
47386,2024-02-10,4990,West,Furniture,Sofa,6,186.71,0.2,896.2080000000001,45.11
47387,2024-03-02,2868,South,Clothing,Women,7,2376.51,0.2,13308.456,2663.98
47388,2024-04-05,1616,North,Grocery,Household,2,2261.42,0.15,3844.414,489.76
47389,2024-04-24,4735,South,Furniture,Sofa,3,1327.17,0.1,3583.3590000000004,233.26
47390,2024-12-28,2553,East,Electronics,Accessories,1,2342.69,0.1,2108.4210000000003,345.81
47391,2023-05-04,3871,North,Clothing,Women,7,3907.27,0.1,24615.801,2262.62
47392,2024-06-11,2710,South,Clothing,Men,8,3005.99,0.1,21643.128,2213.55
47393,2024-09-29,1212,West,Clothing,Kids,9,3906.98,0.0,35162.82,3671.1
47394,2024-06-09,2525,South,Furniture,Chair,6,2785.87,0.05,15879.459,2863.85
47395,2023-02-08,4580,West,Grocery,Household,1,3791.86,0.1,3412.674,601.76
47396,2023-07-18,1956,East,Grocery,Food,9,3066.9,0.0,27602.100000000002,1524.31
47397,2023-04-18,4504,East,Clothing,Men,3,3950.18,0.2,9480.431999999999,2175.69
47398,2023-09-25,3595,West,Electronics,Mobile,5,2880.49,0.15,12242.082499999999,927.63
47399,2023-12-19,4218,North,Grocery,Beverages,5,4376.92,0.1,19696.14,4362.51
47400,2023-11-07,1873,North,Grocery,Beverages,4,2992.76,0.15,10175.384,2413.69
47401,2024-01-25,1651,North,Grocery,Food,5,3447.37,0.05,16375.007499999998,3961.98
47402,2023-02-09,3911,East,Electronics,Accessories,8,4997.58,0.2,31984.512000000002,7378.0
47403,2024-08-03,1580,North,Grocery,Food,1,134.9,0.1,121.41000000000001,9.82
47404,2023-06-01,3729,Central,Furniture,Chair,9,3381.81,0.0,30436.29,5523.78
47405,2023-07-06,1505,Central,Furniture,Table,5,3442.05,0.2,13768.2,1543.71
47406,2024-03-05,2210,East,Clothing,Kids,7,3281.0,0.05,21818.649999999998,3691.51
47407,2024-04-01,1133,Central,Grocery,Food,5,3653.01,0.2,14612.040000000003,3068.08
47408,2023-08-15,3864,South,Electronics,Laptop,2,2223.5,0.0,4447.0,739.65
47409,2024-03-03,1735,West,Grocery,Food,4,4878.58,0.15,16587.172,3381.04
47410,2023-07-23,2857,East,Clothing,Men,6,121.12,0.15,617.712,101.6
47411,2023-04-28,1679,Central,Furniture,Table,9,3130.8,0.05,26768.34,2517.52
47412,2024-01-29,4554,East,Electronics,Accessories,1,4083.93,0.0,4083.93,671.85
47413,2023-08-10,3734,South,Clothing,Men,5,1719.48,0.0,8597.4,1913.82
47414,2023-03-04,1723,North,Grocery,Beverages,4,1780.84,0.05,6767.191999999999,1349.19
47415,2024-01-31,4519,West,Grocery,Food,4,3539.51,0.15,12034.334,841.62
47416,2023-01-05,4652,South,Electronics,Accessories,5,1767.02,0.15,7509.835,1096.03
47417,2023-11-30,4323,South,Electronics,Mobile,1,4517.57,0.1,4065.8129999999996,835.03
47418,2023-10-19,4014,East,Grocery,Beverages,9,1520.55,0.1,12316.455,1110.65
47419,2024-05-22,3009,East,Furniture,Sofa,5,3760.79,0.05,17863.7525,3122.64
47420,2023-05-25,1596,Central,Clothing,Men,6,1694.96,0.1,9152.784,1421.15
47421,2024-10-23,2636,East,Furniture,Chair,8,2338.27,0.05,17770.852,1111.11
47422,2023-06-08,1401,West,Grocery,Beverages,7,3640.31,0.2,20385.736,1733.46
47423,2023-01-11,1715,Central,Grocery,Household,5,3225.89,0.05,15322.977499999999,3784.38
47424,2023-03-10,1530,North,Electronics,Laptop,6,1359.15,0.05,7747.155,1508.24
47425,2024-12-04,1550,Central,Furniture,Chair,1,4731.74,0.0,4731.74,379.41
47426,2024-09-05,2323,West,Grocery,Food,2,1676.32,0.1,3017.3759999999997,448.45
47427,2024-06-27,3425,North,Furniture,Sofa,6,1880.69,0.1,10155.726,1794.01
47428,2023-07-21,4220,Central,Clothing,Men,8,2318.23,0.05,17618.548,2655.67
47429,2023-09-23,3648,North,Grocery,Household,7,2430.19,0.2,13609.064000000002,1749.26
47430,2023-04-18,4647,East,Clothing,Women,2,343.54,0.05,652.726,100.58
47431,2023-02-23,1628,East,Grocery,Beverages,1,4589.25,0.15,3900.8624999999997,510.26
47432,2023-12-04,2190,North,Grocery,Household,8,2903.44,0.05,22066.144,1600.37
47433,2023-07-09,2692,North,Clothing,Men,4,2590.29,0.1,9325.044,883.87
47434,2023-08-27,2540,South,Electronics,Laptop,8,4530.14,0.0,36241.12,4226.11
47435,2023-12-09,2586,West,Electronics,Mobile,6,3038.83,0.2,14586.384,3046.71
47436,2023-10-18,4187,East,Grocery,Household,7,3670.49,0.1,23124.087,2846.66
47437,2023-11-19,3338,South,Clothing,Men,5,1715.04,0.05,8146.4400000000005,1071.24
47438,2023-11-17,2949,South,Electronics,Laptop,9,1870.14,0.15,14306.571000000002,2050.41
47439,2023-02-11,2949,West,Grocery,Beverages,8,3301.46,0.2,21129.344,4761.91
47440,2023-07-17,2744,North,Grocery,Beverages,8,3015.28,0.2,19297.792,2669.76
47441,2024-09-24,3597,Central,Electronics,Laptop,8,784.21,0.0,6273.68,1058.47
47442,2023-10-11,2109,Central,Clothing,Men,3,4774.36,0.15,12174.617999999999,984.6
47443,2023-07-01,1305,North,Electronics,Laptop,1,2553.36,0.1,2298.0240000000003,317.1
47444,2024-09-03,4832,East,Grocery,Beverages,3,1561.11,0.2,3746.664,220.26
47445,2023-01-11,2137,East,Furniture,Chair,8,1354.13,0.1,9749.736,1510.51
47446,2024-03-17,1630,East,Clothing,Men,4,4443.48,0.15,15107.831999999999,1401.27
47447,2024-09-20,3467,South,Furniture,Sofa,2,4253.63,0.15,7231.171,1739.31
47448,2024-02-28,4782,North,Furniture,Sofa,7,2928.92,0.1,18452.196000000004,1193.68
47449,2024-05-14,2902,West,Furniture,Table,8,4973.06,0.1,35806.03200000001,4938.63
47450,2024-01-23,4506,East,Grocery,Household,6,2511.8,0.2,12056.640000000001,2480.18
47451,2024-07-29,3888,Central,Furniture,Sofa,6,2057.44,0.05,11727.408,1012.12
47452,2024-11-18,1000,North,Furniture,Chair,8,1780.75,0.2,11396.800000000001,2752.42
47453,2024-03-29,4390,North,Clothing,Women,8,4657.88,0.0,37263.04,6820.0
47454,2024-08-17,1013,West,Electronics,Mobile,8,3912.46,0.0,31299.68,3571.81
47455,2023-01-02,2530,West,Grocery,Food,3,1839.85,0.05,5243.572499999999,956.75
47456,2024-12-29,1177,West,Electronics,Accessories,2,3185.09,0.0,6370.18,1272.61
47457,2023-08-30,3822,East,Grocery,Household,7,1322.68,0.2,7407.008000000001,1252.26
47458,2023-03-01,1858,East,Clothing,Women,1,4322.55,0.05,4106.4225,566.57
47459,2024-01-03,3295,East,Electronics,Accessories,9,4434.13,0.2,31925.736,4011.37
47460,2024-12-15,3325,West,Electronics,Accessories,2,2268.5,0.15,3856.45,838.03
47461,2023-02-09,3615,West,Grocery,Household,6,3707.38,0.2,17795.424,2438.01
47462,2023-11-11,2994,Central,Grocery,Household,8,3402.99,0.05,25862.724,5654.32
47463,2024-07-10,3512,East,Electronics,Laptop,3,3448.24,0.0,10344.72,770.35
47464,2023-10-25,2986,West,Electronics,Mobile,8,2973.28,0.1,21407.616,4019.24
47465,2024-09-22,2210,South,Furniture,Table,3,2109.35,0.2,5062.44,1089.28
47466,2024-10-04,4291,East,Electronics,Accessories,2,776.18,0.05,1474.7419999999997,351.51
47467,2024-03-25,2884,Central,Electronics,Laptop,9,1848.54,0.05,15805.017,2772.77
47468,2024-01-30,4042,East,Grocery,Beverages,7,3863.51,0.05,25692.3415,4532.22
47469,2024-07-15,2253,West,Electronics,Laptop,5,3675.36,0.15,15620.279999999999,1035.85
47470,2023-03-29,3263,East,Furniture,Chair,3,3549.89,0.1,9584.703,1418.27
47471,2024-06-16,3702,West,Electronics,Accessories,7,3984.3,0.05,26495.595,3100.65
47472,2024-01-23,3551,South,Clothing,Women,3,3912.95,0.05,11151.907499999998,2372.93
47473,2024-01-16,4196,Central,Grocery,Household,3,3300.16,0.2,7920.384,419.41
47474,2024-07-08,3053,North,Grocery,Household,5,2067.69,0.1,9304.605000000001,1571.52
47475,2024-03-06,3949,Central,Electronics,Mobile,6,899.83,0.1,4859.082,488.77
47476,2024-06-18,3235,East,Clothing,Men,6,437.79,0.2,2101.3920000000003,479.07
47477,2023-08-04,1444,North,Furniture,Table,7,3471.11,0.15,20653.1045,1996.96
47478,2023-10-04,4082,South,Furniture,Chair,5,3109.68,0.0,15548.4,3401.32
47479,2023-07-13,2362,East,Electronics,Accessories,2,299.12,0.05,568.328,108.36
47480,2024-12-27,2652,South,Electronics,Accessories,4,3055.44,0.15,10388.496,527.74
47481,2023-06-28,1920,North,Electronics,Mobile,2,2440.61,0.15,4149.037,361.9
47482,2023-05-23,3012,Central,Electronics,Laptop,8,2263.03,0.0,18104.24,2837.89
47483,2024-06-21,3681,North,Furniture,Table,4,84.06,0.0,336.24,35.68
47484,2023-08-06,3986,Central,Electronics,Laptop,1,384.16,0.2,307.32800000000003,51.56
47485,2024-05-25,1061,South,Electronics,Accessories,9,3945.73,0.1,31960.413,4810.12
47486,2023-02-28,3610,South,Electronics,Accessories,4,4805.01,0.0,19220.04,3355.8
47487,2023-12-12,4946,North,Electronics,Accessories,7,3667.57,0.2,20538.392000000003,1191.89
47488,2024-07-10,3451,East,Grocery,Beverages,2,4275.48,0.15,7268.315999999999,1665.21
47489,2024-02-23,3039,Central,Electronics,Accessories,8,297.57,0.05,2261.5319999999997,400.02
47490,2023-08-12,2944,Central,Furniture,Table,3,377.94,0.0,1133.82,274.34
47491,2023-12-16,2851,North,Grocery,Household,9,4830.95,0.2,34782.84,2191.23
47492,2024-09-13,4491,North,Furniture,Table,5,3035.26,0.15,12899.855000000001,2886.42
47493,2023-03-18,3449,Central,Grocery,Household,5,4407.57,0.15,18732.172499999997,4417.95
47494,2024-08-21,4819,East,Electronics,Laptop,1,3796.38,0.2,3037.1040000000003,354.29
47495,2023-07-27,2599,North,Electronics,Accessories,8,1393.77,0.1,10035.144,1945.42
47496,2023-06-08,1829,East,Clothing,Women,1,1324.7,0.05,1258.465,295.11
47497,2024-06-07,1063,East,Grocery,Household,6,3845.59,0.2,18458.832000000002,3676.38
47498,2023-08-13,4593,East,Clothing,Women,3,2420.67,0.0,7262.01,708.84
47499,2023-12-24,2598,East,Grocery,Household,6,2384.24,0.1,12874.895999999999,1143.36
47500,2024-01-19,4945,Central,Grocery,Beverages,5,2847.61,0.15,12102.3425,1703.04
47501,2024-06-27,3431,North,Electronics,Laptop,7,2197.14,0.0,15379.98,2349.23
47502,2024-07-19,2220,Central,Electronics,Laptop,2,4586.6,0.15,7797.22,727.57
47503,2024-05-18,4027,North,Grocery,Food,1,3719.6,0.15,3161.66,475.78
47504,2024-03-25,2596,Central,Clothing,Women,1,1665.89,0.2,1332.7120000000002,214.12
47505,2023-08-30,4297,North,Clothing,Men,7,2962.58,0.1,18664.253999999997,1891.91
47506,2024-01-04,1719,East,Grocery,Beverages,8,4449.68,0.05,33817.568,3060.9
47507,2024-09-18,2500,North,Grocery,Beverages,9,2210.76,0.0,19896.840000000004,4658.64
47508,2024-04-15,1431,North,Electronics,Accessories,2,923.93,0.0,1847.86,231.91
47509,2023-10-15,4315,West,Furniture,Chair,9,4783.84,0.2,34443.648,7075.88
47510,2024-02-03,2010,East,Furniture,Table,5,1079.1,0.15,4586.175,691.41
47511,2023-04-14,3850,East,Furniture,Sofa,6,4029.65,0.1,21760.11,1290.06
47512,2023-11-07,2373,Central,Clothing,Men,8,1292.74,0.05,9824.823999999999,1798.16
47513,2023-05-07,1015,North,Clothing,Men,9,3301.79,0.0,29716.11,2996.55
47514,2023-02-09,3062,West,Electronics,Laptop,9,717.01,0.05,6130.4355,1134.66
47515,2023-03-13,1176,North,Grocery,Household,5,365.4,0.15,1552.95,352.75
47516,2023-09-04,3239,North,Grocery,Household,9,3057.52,0.0,27517.68,6496.25
47517,2023-09-04,4678,Central,Electronics,Mobile,3,4084.95,0.05,11642.107499999998,2857.9
47518,2023-11-08,1490,East,Electronics,Accessories,1,4952.73,0.2,3962.1839999999997,756.4
47519,2023-02-03,1167,West,Electronics,Laptop,2,1125.88,0.15,1913.996,302.83
47520,2023-05-09,4166,East,Grocery,Beverages,9,2926.26,0.15,22385.889000000003,4468.53
47521,2023-01-10,3207,North,Furniture,Chair,8,3327.48,0.1,23957.856,1906.34
47522,2023-06-17,3271,North,Clothing,Men,5,4060.8,0.2,16243.2,1485.59
47523,2023-08-04,3657,Central,Clothing,Kids,3,4548.0,0.1,12279.6,2415.9
47524,2024-02-12,3314,South,Clothing,Women,5,2541.15,0.0,12705.75,3091.33
47525,2024-06-09,4555,South,Clothing,Men,3,1054.24,0.2,2530.1760000000004,336.33
47526,2024-08-24,1752,East,Grocery,Household,3,1646.97,0.0,4940.91,393.25
47527,2023-01-18,1947,East,Furniture,Table,2,762.65,0.1,1372.77,288.74
47528,2023-12-06,2241,Central,Grocery,Beverages,2,888.43,0.05,1688.0169999999998,348.06
47529,2024-11-11,1669,Central,Electronics,Mobile,8,609.11,0.05,4629.236,906.08
47530,2024-07-21,3391,West,Clothing,Kids,3,4112.78,0.0,12338.34,2557.66
47531,2024-11-06,3984,North,Grocery,Food,4,2779.66,0.2,8894.912,1268.39
47532,2024-10-25,1063,North,Clothing,Women,9,3475.17,0.1,28148.877,3349.92
47533,2023-03-31,3864,East,Grocery,Beverages,2,3461.14,0.1,6230.052,438.42
47534,2023-10-12,2427,West,Clothing,Kids,3,3469.74,0.2,8327.376,2003.77
47535,2024-06-17,2336,North,Electronics,Laptop,9,3527.63,0.15,26986.3695,5931.69
47536,2023-09-24,2537,North,Grocery,Household,4,1912.35,0.05,7266.929999999999,1624.09
47537,2024-03-08,3270,East,Clothing,Women,7,1626.51,0.2,9108.456,790.71
47538,2024-10-12,1226,Central,Grocery,Food,6,1136.63,0.1,6137.802000000001,905.92
47539,2023-02-21,2055,East,Grocery,Beverages,6,1631.65,0.15,8321.415,573.37
47540,2023-03-08,3781,West,Grocery,Food,2,3383.94,0.1,6091.092000000001,1157.34
47541,2024-08-19,3937,Central,Electronics,Mobile,5,3741.98,0.0,18709.9,2793.03
47542,2023-09-07,2652,South,Furniture,Table,1,3887.29,0.1,3498.561,777.97
47543,2023-11-27,3824,South,Grocery,Food,7,943.24,0.05,6272.546,1304.66
47544,2024-02-19,2781,South,Clothing,Women,3,4250.59,0.15,10839.004500000001,1503.19
47545,2023-05-03,1726,East,Electronics,Laptop,1,4071.52,0.05,3867.944,610.89
47546,2023-07-21,1260,North,Electronics,Mobile,5,2754.97,0.05,13086.107499999998,2581.25
47547,2023-01-06,2635,North,Grocery,Food,5,2879.85,0.0,14399.25,935.59
47548,2024-04-30,1601,North,Clothing,Men,2,1492.45,0.05,2835.6549999999997,222.44
47549,2023-07-18,1974,North,Grocery,Food,1,3492.26,0.2,2793.8080000000004,468.96
47550,2023-01-13,3466,South,Clothing,Women,9,4643.73,0.15,35524.534499999994,5427.05
47551,2023-01-06,1353,North,Electronics,Accessories,3,957.23,0.2,2297.3520000000003,529.18
47552,2024-02-15,1014,West,Clothing,Women,9,796.88,0.15,6096.132,1227.91
47553,2023-05-01,4195,East,Grocery,Household,7,1606.0,0.05,10679.9,1671.77
47554,2024-07-10,1118,Central,Furniture,Chair,4,3451.2,0.0,13804.8,2763.89
47555,2023-12-28,4334,West,Grocery,Food,1,2883.58,0.05,2739.401,404.14
47556,2024-06-21,2791,West,Electronics,Mobile,3,4346.3,0.1,11735.010000000002,2061.23
47557,2023-01-04,4701,South,Electronics,Laptop,7,3448.02,0.15,20515.718999999997,4873.98
47558,2023-10-11,1171,Central,Clothing,Men,8,1590.24,0.2,10177.536,1107.66
47559,2024-12-22,1549,South,Grocery,Beverages,6,3876.69,0.05,22097.132999999998,1690.37
47560,2023-12-25,1291,South,Electronics,Mobile,3,2196.53,0.0,6589.59,607.59
47561,2024-11-23,1467,South,Clothing,Men,8,1095.53,0.1,7887.816,1909.81
47562,2023-10-09,2235,East,Clothing,Men,2,3172.36,0.2,5075.776000000001,1026.97
47563,2024-10-18,4248,North,Clothing,Men,3,4874.58,0.2,11698.992,692.52
47564,2024-09-19,4522,West,Grocery,Beverages,3,4708.2,0.0,14124.599999999999,2992.84
47565,2023-12-15,4003,West,Electronics,Accessories,9,381.39,0.2,2746.008,658.04
47566,2023-01-30,2264,North,Clothing,Women,8,1741.67,0.05,13236.692,1903.98
47567,2024-05-31,3634,East,Grocery,Household,3,2380.47,0.15,6070.1984999999995,507.48
47568,2024-01-09,3615,South,Clothing,Women,1,882.14,0.0,882.14,191.41
47569,2024-09-09,2470,West,Clothing,Kids,6,2241.66,0.15,11432.465999999999,2835.16
47570,2023-05-04,4850,North,Clothing,Men,9,2906.65,0.1,23543.865,5577.49
47571,2024-03-21,1735,North,Clothing,Kids,6,1264.75,0.05,7209.075,1400.23
47572,2024-01-29,3012,Central,Electronics,Accessories,1,1010.69,0.1,909.6210000000001,224.05
47573,2024-10-11,1439,South,Grocery,Household,5,1752.44,0.05,8324.09,1315.73
47574,2024-09-09,2328,South,Clothing,Men,1,3150.41,0.15,2677.8484999999996,312.57
47575,2024-12-25,3392,South,Furniture,Sofa,5,2967.19,0.15,12610.5575,1846.1
47576,2023-02-25,2796,East,Furniture,Chair,5,2317.71,0.05,11009.1225,2516.91
47577,2023-05-12,1546,East,Furniture,Sofa,3,4878.2,0.1,13171.14,2998.87
47578,2023-05-02,1665,North,Electronics,Laptop,2,4759.32,0.15,8090.843999999999,1458.03
47579,2023-07-21,4220,East,Grocery,Beverages,8,1367.56,0.1,9846.432,2134.16
47580,2024-12-20,3752,East,Grocery,Household,9,135.15,0.05,1155.5325,280.7
47581,2024-08-24,3536,North,Electronics,Accessories,1,2419.99,0.2,1935.992,151.99
47582,2024-12-02,1570,Central,Electronics,Mobile,5,421.35,0.2,1685.4,201.2
47583,2023-09-22,4984,North,Electronics,Laptop,8,2651.86,0.05,20154.136,4954.38
47584,2024-07-11,1698,South,Clothing,Women,8,335.11,0.1,2412.7920000000004,255.16
47585,2023-02-09,1360,West,Furniture,Sofa,3,4310.58,0.15,10991.979,1571.23
47586,2024-08-01,4778,Central,Furniture,Sofa,6,1906.32,0.1,10294.128,790.23
47587,2023-04-23,1957,East,Clothing,Kids,5,3974.01,0.2,15896.040000000003,3647.67
47588,2023-12-05,4866,Central,Electronics,Mobile,3,891.49,0.15,2273.2995,241.34
47589,2023-03-03,1793,East,Clothing,Kids,6,2486.42,0.15,12680.742,973.09
47590,2023-08-15,1167,Central,Furniture,Sofa,3,226.95,0.2,544.68,42.83
47591,2023-06-23,2167,South,Grocery,Household,2,124.83,0.05,237.177,50.52
47592,2023-05-14,4484,North,Electronics,Mobile,8,4812.12,0.1,34647.264,2753.6
47593,2023-10-12,4732,North,Clothing,Kids,7,4346.02,0.2,24337.712000000003,3113.87
47594,2024-09-17,3371,North,Furniture,Chair,1,1157.08,0.15,983.5179999999999,171.41
47595,2023-04-18,3452,North,Furniture,Chair,8,4262.08,0.15,28982.144,3234.97
47596,2023-05-23,1165,North,Electronics,Accessories,9,4467.53,0.1,36186.992999999995,4504.27
47597,2024-07-22,4176,Central,Grocery,Beverages,2,1856.75,0.2,2970.8,417.77
47598,2023-10-21,4932,North,Grocery,Beverages,1,2359.28,0.2,1887.4240000000002,132.58
